cm,type,field,text_id,target_tokens,target_tags,sentence,context,det,specialized_lang,det_sum,selection_features
M72,Parties organisées,general,text_id g00161,"['Los', 'poetas', 'de', 'la', 'Generación_del_27', 'son', 'una', 'serie', 'de', 'autores', 'diferentes', 'pero', 'con']","['AMP', 'N5-6P', 'P', 'AFS', 'N4666', 'VDR3P-', 'E6--FS', 'N5-FS', 'P', 'N5-MP', 'JQ--6P', 'C', 'P']",Los poetas de la Generación_del_27 son una serie de autores diferentes pero con,", la mayoría de ellos fueron profesores , de instituto . LiteraturaLos poetas de la Generación_del_27 son una serie de autores diferentes pero connumerosos puntos en común la Generación_del_27 estaba formada por : Lorca ,","['AMP', 'AFS', 'E6--FS']",FALSE,mix,M72_general_mix
M72,Parties organisées,general,text_id g20645,"['el', 'partido', 'es', 'una', 'sucesión', 'de', 'Batasuna']","['AMS', 'N5-MS', 'VDR3S-', 'E6--FS', 'N5-FS', 'P', 'N4666']",el partido es una sucesión de Batasuna,"en el futuro pueda adoptar se tal decisión si se demostrase queel partido es una sucesión de Batasuna- lo que no se le imputa ahora - , pero para","['AMS', 'E6--FS']",FALSE,mix,M72_general_mix
M72,Parties organisées,general,text_id g20419,"['El', 'eje', 'de', 'las', 'conversaciones', 'es', 'la', 'construcción', 'de', 'una', 'alternativa', 'europea', 'a', 'el']","['AMS', 'N5-MS', 'P', 'AFP', 'N5-FP', 'VDR3S-', 'AFS', 'N5-FS', 'P', 'E6--FS', 'N5-FS', 'JQ--FS', 'P', 'AMS']",El eje de las conversaciones es la construcción de una alternativa europea a el,su país tiene intención de debatir la también con el Reino_Unido .El eje de las conversaciones es la construcción de una alternativa europea a elgrupo estadounidense Boeing sobre la base de unir el gigante aeronáutico EADS,"['AMS', 'AFP', 'AFS', 'E6--FS', 'AMS']",FALSE,mix,M72_general_mix
M72,Parties organisées,general,text_id g20839,"['el', 'resultado', 'médico', 'y', 'es', 'una', 'serie', 'de', 'operaciones']","['AMS', 'N5-MS', 'JQ--MS', 'C', 'VDR3S-', 'E6--FS', 'N5-FS', 'P', 'N5-FP']",el resultado médico y es una serie de operaciones,"o pueden asumir - aparte de su coste , hay recelos anteel resultado médico y es una serie de operacionesque pueden suponer un riesgo sanitario - . Otra enmienda de el","['AMS', 'E6--FS']",FALSE,mix,M72_general_mix
M72,Parties organisées,general,text_id g20830,"['el', 'catalán', 'ha', 'sido', 'una', 'sucesión', 'de', 'entradas', 'y', 'salidas', 'de']","['AMS', 'N5-MS', 'VDR3S-', 'VC--SM', 'E6--FS', 'N5-FS', 'P', 'N5-FP', 'C', 'N5-FP', 'P']",el catalán ha sido una sucesión de entradas y salidas de,", los diez últimos en la alta competición , la carrera deel catalán ha sido una sucesión de entradas y salidas deel gimnasio . Por las lesiones y por su carácter , demasiado","['AMS', 'E6--FS']",FALSE,mix,M72_general_mix
M72,Parties organisées,general,text_id g00326,"['la', 'feria', 'sigue', 'siendo', 'la', 'lista', 'de', 'los', 'libros', 'más', 'vendidos']","['AFS', 'N5-FS', 'VDR3S-', 'VG----', 'AFS', 'N5-FS', 'P', 'AMP', 'N5-MP', 'D', 'VC--PM']",la feria sigue siendo la lista de los libros más vendidos,"( 297.386.000 pesetas ) . El dato más esperado y morboso dela feria sigue siendo la lista de los libros más vendidos. La empresa Random , que se encarga de hacer las encuestas","['AFS', 'AFS', 'AMP']",FALSE,def,M72_general_def
M72,Parties organisées,general,text_id g20771,"['La', 'guinda', 'era', 'la', 'cadena', 'de', 'televisión', 'por', 'satélite', 'Al_Jezira']","['AFS', 'N5-FS', 'VDA6S-', 'AFS', 'N5-FS', 'P', 'N5-FS', 'P', 'N5-MS', 'N4666']",La guinda era la cadena de televisión por satélite Al_Jezira,"y aparatos de nuevas tecnologías de Casablanca : el famoso Derb_Ghalef .La guinda era la cadena de televisión por satélite Al_Jezira, que emite una y otra vez las afrentas de el mundo","['AFS', 'AFS']",FALSE,def,M72_general_def
M73,Parties organisées,general,text_id g00554,"['PP', ':', 'La', 'sucesión', 'de', 'Fraga', 'le', 'produce', 'más']","['N4666', 'Z', 'AFS', 'N5-FS', 'P', 'N4666', 'REED36S', 'VDR3S-', 'D']",PP : La sucesión de Fraga le produce más,ya sabe que el PP carece de proyecto de futuro . -PP : La sucesión de Fraga le produce másdolores de cabeza a la oposición que a el PP . Creen,['AFS'],FALSE,def,M73_general_def
M73,Parties organisées,general,text_id g20413,"['El', 'divorcio', ':', 'la', 'sucesión', 'de', 'leyes', 'son', 'remiendos']","['AMS', 'N5-MS', 'Z', 'AFS', 'N5-FS', 'P', 'N5-FP', 'VDR3P-', 'N5-MP']",El divorcio : la sucesión de leyes son remiendos,para corregir lo mal hecho antes en lugar de suprimir lo .El divorcio : la sucesión de leyes son remiendosque se ponen en lugar de adaptar el Código_Civil a la familia,"['AMS', 'AFS']",FALSE,def,M73_general_def
M73,Parties organisées,general,text_id g20076,"['desapariciones', ':', 'la', 'lista', 'de', 'los', 'crímenes', 'de', 'las', 'dictaduras']","['N5-FP', 'Z', 'AFS', 'N5-FS', 'P', 'AMP', 'N5-MP', 'P', 'AFP', 'N5-FP']",desapariciones : la lista de los crímenes de las dictaduras,"intensidad de la sevicia su propia pequeñez . Asesinatos , torturas ,desapariciones : la lista de los crímenes de las dictaduraschilena y argentina son interminables . Pero aquí aparece un nuevo factor","['AFS', 'AMP', 'AFP']",FALSE,def,M73_general_def
M73,Parties organisées,general,text_id g20910,"['Industria', 'tiene', 'varios', 'límites', ':', 'la', 'lista', 'de', 'el', 'PSC', 'a', 'las', 'elecciones']","['N4666', 'VDR3S-', 'JQ--MP', 'N5-MP', 'Z', 'AFS', 'N5-FS', 'P', 'AMS', 'N4666', 'P', 'AFP', 'N5-FP']",Industria tiene varios límites : la lista de el PSC a las elecciones,Las mismas fuentes afirman que la elección de el futuro ministro deIndustria tiene varios límites : la lista de el PSC a las eleccionescatalanas de otoño y la conveniencia de no tocar a los políticos,"['AFS', 'AMS', 'AFP']",FALSE,def,M73_general_def
M73,Parties organisées,economy,text_id e00066,"['una', 'condición', 'adicional', ':', 'la', 'sucesión', 'de', 'precios', 'construida', 'igualando', 'el']","['E6--FS', 'N5-FS', 'JQ--6S', 'Z', 'AFS', 'N5-FS', 'P', 'N5-MP', 'VC--SF', 'VG----', 'AMS']",una condición adicional : la sucesión de precios construida igualando el,el precio a el valor de el producto marginal ) hace faltauna condición adicional : la sucesión de precios construida igualando elprecio de un input a el valor de su producto marginal debe,"['E6--FS', 'AFS', 'AMS']",TRUE,mix,M73_economy_mix
M73,Parties organisées,computer_science,text_id i00149,"['tareas', 'básicas', ':', 'construcción', 'de', 'el', 'mapa']","['N5-FP', 'JQ--FP', 'Z', 'N5-FS', 'P', 'AMS', 'N5-MS']",tareas básicas : construcción de el mapa,"los perfiles y de crear la Activity_Map , que tiene asignadas 3tareas básicas : construcción de el mapa, designación de área de proximidad donde el centro es un localizador",['AMS'],TRUE,def,M73_computer_science_def
M73,Parties organisées,general,text_id g20309,"['paquete', 'por', '150', 'euros', ':', 'lista', 'de', 'bodas']","['N5-6S', 'P', 'X', 'N5-MP', 'Z', 'N5-FS', 'P', 'N5-FP']",paquete por 150 euros : lista de bodas,"IBodas . com es otro sitio que ofrece los servicios en unpaquete por 150 euros : lista de bodas, la ceremonia , el convite , lista de invitados , fotografías",[],FALSE,no_det,M73_general_no_det
M73,Parties organisées,general,text_id g20124,"['multitud', 'de', 'aplicaciones', ':', 'construcción', 'de', 'caminos']","['N5-FS', 'P', 'N5-FP', 'Z', 'N5-FS', 'P', 'N5-MP']",multitud de aplicaciones : construcción de caminos,". Estos cinceles de aire comprimido , llamados martillos acumáticos , tienenmultitud de aplicaciones : construcción de caminos, trabajos en canteras , rotura de obras de albañería , etcétera",[],FALSE,no_det,M73_general_no_det
M73,Parties organisées,general,text_id g00537,"['las', 'autoridades', 'de', 'Arabia_Saudí', ':', 'una', 'serie', 'de', 'errores', 'de', 'cálculo', 'han']","['AFP', 'N5-FP', 'P', 'N4666', 'Z', 'E6--FS', 'N5-FS', 'P', 'N5-MP', 'P', 'N5-MS', 'VDR3P-']",las autoridades de Arabia_Saudí : una serie de errores de cálculo han,"el régimen talibán y subestimado a Bin_Laden La frustración es patente entrelas autoridades de Arabia_Saudí : una serie de errores de cálculo hanpermitido legitimar a el régimen talibán y , de paso , le","['AFP', 'E6--FS']",FALSE,mix,M73_general_mix
M73,Parties organisées,computer_science,text_id i00133,"['el', 'esquema', 'conceptual', 'podría', 'contener', ':', 'una', 'lista', 'de', 'los', 'tipos', 'de', 'entidades', 'implicados']","['AMS', 'N5-MS', 'JQ--6S', 'VDC6S-', 'VI----', 'Z', 'E6--FS', 'N5-FS', 'P', 'AMP', 'N5-MP', 'P', 'N5-FP', 'VC--PM']",el esquema conceptual podría contener : una lista de los tipos de entidades implicados,"La descripción abstracta se llama « esquema conceptual ». Por ejemplo ,el esquema conceptual podría contener : una lista de los tipos de entidades implicados: empleados , departamentos , máquinas , piezas , etc .; una","['AMS', 'E6--FS', 'AMP']",TRUE,mix,M73_computer_science_mix
M73,Parties organisées,environment,text_id a00242,"['listas', ':', 'LISTAS', 'DE', 'COMPROBACIÓN', 'Información', 'general', 'sobre']","['N5-FP', 'Z', 'N5-FP', 'P', 'N5-FS', 'N5-FS', 'JQ--6S', 'P']",listas : LISTAS DE COMPROBACIÓN Información general sobre,necesario buscar . A continuación se describe el contenido de las mencionadaslistas : LISTAS DE COMPROBACIÓN Información general sobrela empresa Permisos y autorizaciones Documentación de la planta Aspectos generales de,[],TRUE,no_det,M73_environment_no_det
M73,Parties organisées,medicine,text_id m00407,"['la', 'forma', 'de', 'un', 'hiperciclo', ':', 'una', 'serie', 'de', 'bucles', 'entrelazados', 'y', 'retroactivados']","['AFS', 'N5-FS', 'P', 'J6--MS', 'N5-MS', 'Z', 'E6--FS', 'N5-FS', 'P', 'N5-MP', 'VC--PM', 'C', 'JQ--MP']",la forma de un hiperciclo : una serie de bucles entrelazados y retroactivados,"la simple replicación de un tipo silvestre . La replicación vírica tomala forma de un hiperciclo : una serie de bucles entrelazados y retroactivadosque describe la coevolución dirigida , en el interior celular , de","['AFS', 'E6--FS']",TRUE,mix,M73_medicine_mix
M73,Parties organisées,medicine,text_id m00246,"['distinción', ':', 'La', 'cadena', 'de', 'ADN']","['N5-FS', 'Z', 'AFS', 'N5-FS', 'P', 'N4666']",distinción : La cadena de ADN,. Entre las dos cadenas de el ADN se hace la siguientedistinción : La cadena de ADNque tiene la misma secuencia que la de el ARNm ( excepto,['AFS'],TRUE,def,M73_medicine_def
M73,Parties organisées,linguistics,text_id l00053,"['cosas', ':', 'la', 'serie', 'de', 'hechos']","['N5-FP', 'Z', 'AFS', 'N5-FS', 'P', 'N5-MP']",cosas : la serie de hechos,"se debe a que toda ciencia física se forma necesariamente de trescosas : la serie de hechosque constituye la ciencia , las ideas que los evocan y las",['AFS'],TRUE,def,M73_linguistics_def
M73,Parties organisées,linguistics,text_id l00104,"['La', 'electricidad', 'para', 'todos', ':', 'construcción', 'de', 'pilas']","['AFS', 'N5-FS', 'P', 'EN--66', 'Z', 'N5-FS', 'P', 'N5-FP']",La electricidad para todos : construcción de pilas,"de trabajar , campo de operaciones , moral de la profesión ;La electricidad para todos : construcción de pilas, imanes , electromotores , varios juguetes y dinamos ( a partir",['AFS'],TRUE,def,M73_linguistics_def
M73,Parties organisées,linguistics,text_id l00397,"['una', 'aplicación', ':', 'una', 'lista', 'de', 'términos']","['E6--FS', 'N5-FS', 'Z', 'E6--FS', 'N5-FS', 'P', 'N5-MP']",una aplicación : una lista de términos,"valores pragmáticos o valores diferentes . Un trabajo terminológico conduce siempre auna aplicación : una lista de términos, un glosario , un diccionario , la resolución de una consulta","['E6--FS', 'E6--FS']",TRUE,indef,M73_linguistics_indef
M73,Parties organisées,linguistics,text_id l00421,"['desglosable', 'en', 'otros', ':', 'series', 'de', 'reacción', 'de', 'Bowen']","['N5-MS', 'P', 'EN--66', 'Z', 'N5-FP', 'P', 'N5-FS', 'P', 'N4666']",desglosable en otros : series de reacción de Bowen,"y discontinua , como temas derivados de el hipertema o tema generaldesglosable en otros : series de reacción de Bowen. De la misma manera que se analizan y definen en estas",[],TRUE,no_det,M73_linguistics_no_det
M73,Parties organisées,law,text_id d00055,"['objeto', 'sea', ':', 'La', 'construcción', 'de', 'bienes']","['N5-MS', 'VJR6S-', 'Z', 'AFS', 'N5-FS', 'P', 'N5-MP']",objeto sea : La construcción de bienes,"contrato de obras el celebrado entre la Administración y un empresario cuyoobjeto sea : La construcción de bienesque tengan naturaleza inmueble tales como carreteras , ferrocarriles , puertos ,",['AFS'],TRUE,def,M73_law_def
M73,Parties organisées,environment,text_id a00312,"['consecuencia', 'de', 'dos', 'procesos', ':', 'la', 'construcción', 'de', 'viviendas', 'en_medio', 'de', 'el']","['N5-FS', 'P', 'X', 'N5-MP', 'Z', 'AFS', 'N5-FS', 'P', 'N5-FP', 'D', 'P', 'AMS']",consecuencia de dos procesos : la construcción de viviendas en_medio de el,"inglés wildland-urban interface , Stewart et_al. , 2007 ) se originan comoconsecuencia de dos procesos : la construcción de viviendas en_medio de elbosque en forma de urbanizaciones y la recuperación de terrenos forestales cerca_de","['AFS', 'AMS']",TRUE,def,M73_environment_def
M74,Parties organisées,law,text_id d00359,"['serie', 'de', 'instrumentos', 'de', 'desarrollo', 'en', 'la', 'labor', 'de', 'tratar', 'de']","['N5-FS', 'P', 'N5-MP', 'P', 'N5-MS', 'P', 'AFS', 'N5-FS', 'P', 'VI----', 'P']",serie de instrumentos de desarrollo en la labor de tratar de,"por SCHWITZGEBEL , precisamente para el campo penitenciario , puede proporcionar unaserie de instrumentos de desarrollo en la labor de tratar deencauzar determinados comportamientos notoriamente antisociales y de encauzar los hacia conductas más",['AFS'],TRUE,def,M74_law_def
M74,Parties organisées,law,text_id d00111,"['Lista', 'de', 'los', 'productos', 'contemplados', 'en', 'el', 'apartado', '3', 'de', 'el']","['N5-FS', 'P', 'AMP', 'N5-MP', 'VC--PM', 'P', 'AMS', 'N5-MS', 'X', 'P', 'AMS']",Lista de los productos contemplados en el apartado 3 de el,"Declaración en factura Declaración de proveedor Declaración de proveedor a largo plazoLista de los productos contemplados en el apartado 3 de elartículo 2 , temporalmente excluidos de el ámbito de aplicación de el","['AMP', 'AMS', 'AMS']",TRUE,def,M74_law_def
M74,Parties organisées,law,text_id d00156,"['Lista', 'de', 'productos', 'contemplados', 'en', 'el', 'punto', '3', 'de', 'el']","['N5-FS', 'P', 'N5-MP', 'VC--PM', 'P', 'AMS', 'N5-MS', 'X', 'P', 'AMS']",Lista de productos contemplados en el punto 3 de el,Lista prevista en el artículo 53 de el Acta de adhesión .Lista de productos contemplados en el punto 3 de elartículo 75 . Lista prevista en el apartado 1 de el artículo,"['AMS', 'AMS']",TRUE,def,M74_law_def
M74,Parties organisées,law,text_id d00111,"['Lista', 'de', 'los', 'productos', 'contemplados', 'en', 'el', 'apartado', '2', 'de', 'el']","['N5-FS', 'P', 'AMP', 'N5-MP', 'VC--PM', 'P', 'AMS', 'N5-MS', 'X', 'P', 'AMS']",Lista de los productos contemplados en el apartado 2 de el,"que se refiere a lo dispuesto en los Títulos IV a VILista de los productos contemplados en el apartado 2 de elartículo 2 , respecto_de los cuales el territorio de la República_de_Austria se","['AMP', 'AMS', 'AMS']",TRUE,def,M74_law_def
M74,Parties organisées,law,text_id d00006,"['configuración', 'de', 'los', 'intereses', 'en', 'juego', 'y', 'los', 'principios']","['N5-FS', 'P', 'AMP', 'N5-MP', 'P', 'N5-MS', 'C', 'AMP', 'N5-MP']",configuración de los intereses en juego y los principios,ésta están dominadas por el supuesto de que permanezcan relativamente incólumes laconfiguración de los intereses en juego y los principiosfundamentales que a la Ley sirven de premisas obligadas . En_cuanto_a la,"['AMP', 'AMP']",TRUE,def,M74_law_def
M74,Parties organisées,linguistics,text_id l00110,"['construcción', 'de', 'sentido', 'en', 'colaboración']","['N5-FS', 'P', 'N5-MS', 'P', 'N5-FS']",construcción de sentido en colaboración,"1996 ) . La comprensión mutua en conversación es un proceso deconstrucción de sentido en colaboración. En segundo lugar , partimos de el hecho de que los",[],TRUE,no_det,M74_linguistics_no_det
M74,Parties organisées,linguistics,text_id l00361,"['serie', 'de', 'señales', 'en', 'Morse']","['N5-FS', 'P', 'N5-FP', 'P', 'N4666']",serie de señales en Morse,"discurso escrito , por una o más letras . Ejemplos : unaserie de señales en Morseque representan la forma escrita de cierta palabra ; una palabra escrita",[],TRUE,no_det,M74_linguistics_no_det
M74,Parties organisées,linguistics,text_id l00095,"['serie', 'de', 'recursos', 'en', 'lugar', 'de', 'ser', 'más']","['N5-FS', 'P', 'N5-MP', 'P', 'N5-MS', 'P', 'VI----', 'D']",serie de recursos en lugar de ser más,"a su interlocutor . En_cuanto_a la cuestión de por_qué se utiliza esaserie de recursos en lugar de ser másliteral , Sperber y Wilson ( 1986 : 274 ) comentan que",[],TRUE,no_det,M74_linguistics_no_det
