cm,type,field,text_id,target_tokens,target_tags,sentence,context,det,specialized_lang,det_sum
M93,Expression du lieu : Région/endroit,economy,text_id e00155,"['El', 'modelo', 'no', 'había', 'incorporado', 'los', 'riesgos', 'inherentes', 'a', 'el']","['AMS', 'N5-6S', 'D', 'VDA6S-', 'VC--SM', 'AMP', 'N5-MP', 'JQ--6P', 'P', 'AMS']",El modelo no había incorporado los riesgos inherentes a el,medio privilegiado de financiación hasta la crisis que estalla en agosto_de_2007 .El modelo no había incorporado los riesgos inherentes a elmercado primario ( la vivienda ) pero la crisis de las subprime,"['AMS', 'AMP', 'AMS']",TRUE,def
M93,Expression du lieu : Région/endroit,general,text_id g20005,"['la', 'Constitución', 'no', 'contiene', 'norma', 'alguna', 'en', 'la']","['AFS', 'N4666', 'D', 'VDR3S-', 'N5-FS', 'EN--66', 'P', 'AFS']",la Constitución no contiene norma alguna en la,"aulas universitarias , puede resumir se de el modo siguiente : comola Constitución no contiene norma alguna en laque apoyar la declaración de ilicitud de los partidos políticos , ésta","['AFS', 'AFS']",FALSE,def
M93,Expression du lieu : Région/endroit,general,text_id g20126,"['el', 'tubo', 'no', 'contenga', 'aire']","['AMS', 'N5-MS', 'D', 'VJR6S-', 'N5-MS']",el tubo no contenga aire,"con el otro extremo soldado a la llama , de modo queel tubo no contenga aire; el bulbo y la parte de vidrio contigua a él están",['AMS'],FALSE,def
M93,Expression du lieu : Région/endroit,general,text_id g20741,"['los', 'colegios', 'deben', 'incorporar', 'la', 'informática', 'no', 'sólo', 'a']","['AMP', 'N5-MP', 'VDR3P-', 'VI----', 'AFS', 'N5-FS', 'D', 'D', 'P']",los colegios deben incorporar la informática no sólo a,"los requisitos de la última convocatoria para centros TIC se establece quelos colegios deben incorporar la informática no sólo ala docencia , sino también a la gestión . Además , se","['AMP', 'AFS']",FALSE,def
M93,Expression du lieu : Région/endroit,general,text_id g00408,"['el', 'montaje', 'no', 'incorpora', 'las', 'carteleras', 'de', 'cada', 'obra']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'AFP', 'N5-FP', 'P', 'JN--6S', 'N5-FS']",el montaje no incorpora las carteleras de cada obra,"marear a el visitante y robar le en exceso su tiempo ,el montaje no incorpora las carteleras de cada obrasino que el visitante recibe a la entrada un librito con la","['AMS', 'AFP']",FALSE,def
M93,Expression du lieu : Région/endroit,economy,text_id e00126,"['una', 'acción', 'no', 'sólo', 'se', 'contiene', 'el', 'interés']","['E6--FS', 'N5-FS', 'D', 'D', 'R6EZZZZ', 'VDR3S-', 'AMS', 'N5-MS']",una acción no sólo se contiene el interés,"la terminología quiero advertir , además , que en los dividendos deuna acción no sólo se contiene el interés, sino también el beneficio de empresa , lo cual no sucede","['E6--FS', 'AMS']",TRUE,mix
M93,Expression du lieu : Région/endroit,economy,text_id e00029,"['el', 'anexo', 'sectorial', 'no', 'incorporó', 'compromiso', 'efectivo', 'alguno', 'sobre']","['AMS', 'N5-MS', 'JQ--6S', 'D', 'VDP3S-', 'N5-MS', 'N5-MS', 'RN-----', 'P']",el anexo sectorial no incorporó compromiso efectivo alguno sobre,"de el factor trabajo . Sin_embargo , tras unos debates encarnizados ,el anexo sectorial no incorporó compromiso efectivo alguno sobremovimiento de trabajadores , hallándo se éstos en la lista de compromisos",['AMS'],TRUE,def
M93,Expression du lieu : Région/endroit,general,text_id g00410,"['el', 'producto', 'no', 'contiene', 'harinas', 'animales']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'N5-FP', 'JQ--6P']",el producto no contiene harinas animales,"ayer que exigirán un certificado a las fábricas de piensos garantizando queel producto no contiene harinas animales: En la etiqueta sólo indican los porcentajes de proteínas , carbohidratos",['AMS'],FALSE,def
M93,Expression du lieu : Région/endroit,general,text_id g20546,"['la', 'sala', 'porque', 'no', 'podía', 'contener', 'el', 'vómito']","['AFS', 'N5-FS', 'C', 'D', 'VDA6S-', 'VI----', 'AMS', 'N5-MS']",la sala porque no podía contener el vómito,"iban alternando - , uno de los implicados tuvo que salir dela sala porque no podía contener el vómito. Otra ha sido hospitalizada dos días consecutivos a_causa_de mareos . Varias","['AFS', 'AMS']",FALSE,def
M93,Expression du lieu : Région/endroit,general,text_id g20423,"['el', 'paquete', 'no', 'contenía', 'carga', 'tras', 'efectuar', 'una']","['AMS', 'N5-6S', 'D', 'VDA6S-', 'N5-FS', 'P', 'VI----', 'E6--FS']",el paquete no contenía carga tras efectuar una,"de el vehículo . Los artificieros de la Ertzaintza comprobaron posteriormente queel paquete no contenía carga tras efectuar unaexplosión controlada . El coche estaba aparcado cerca_de el Ayuntamiento , a","['AMS', 'E6--FS']",FALSE,mix
M93,Expression du lieu : Région/endroit,general,text_id g20308,"['el', 'pacto', 'no', 'contenía', 'una', 'cláusula', 'directamente', 'aplicable']","['AMS', 'N5-MS', 'D', 'VDA6S-', 'E6--FS', 'N5-FS', 'D', 'JQ--6S']",el pacto no contenía una cláusula directamente aplicable,"tripartito nada había pactado sobre un asunto de esta naturaleza . Siel pacto no contenía una cláusula directamente aplicable, era claro en cualquier caso que una entrevista con ETA de","['AMS', 'E6--FS']",FALSE,mix
M93,Expression du lieu : Région/endroit,general,text_id g20531,"['el', 'obsequio', 'no', 'encerraba', 'añagaza', 'alguna']","['AMS', 'N5-MS', 'D', 'VDA6S-', 'N5-FS', 'EN--66']",el obsequio no encerraba añagaza alguna,"Pa la edaz que tengo - dijo filosóficamente . Convencido de queel obsequio no encerraba añagaza alguna, le quité la botella de la mano y me bebí lo",['AMS'],FALSE,def
M93,Expression du lieu : Région/endroit,general,text_id g20708,"['el', 'fracaso', 'escolar', 'ni', 'de', 'proteger', 'los', 'derechos', 'constitucionales']","['AMS', 'N5-MS', 'JQ--6S', 'C', 'P', 'VI----', 'AMP', 'N5-MP', 'JQ--6P']",el fracaso escolar ni de proteger los derechos constitucionales,"con muy buenos actores . El Gobierno no tiene voluntad de erradicarel fracaso escolar ni de proteger los derechos constitucionales, añadió por parte de USO_José_Luis_Fernández . La plataforma anunció actuaciones contra","['AMS', 'AMP']",FALSE,def
M93,Expression du lieu : Région/endroit,general,text_id g00430,"['la', 'Guardia_Civil', 'no', 'contienen', 'harina', 'de', 'origen', 'animal']","['AFS', 'N4666', 'D', 'VDR3P-', 'N5-FS', 'P', 'N5-MS', 'JQ--6S']",la Guardia_Civil no contienen harina de origen animal,"la empresa , Antoni_Condal , aseguró ayer que los sacos inmovilizados porla Guardia_Civil no contienen harina de origen animal, pienso que se dejó de comercializar el pasado 20_de_diciembre . Condal",['AFS'],FALSE,def
M93,Expression du lieu : Région/endroit,general,text_id g20720,"['la', 'Generalitat', 'por', 'no', 'proteger', 'los', 'hábitats', 'alpinos', 'en', 'esta']","['AFS', 'N4666', 'P', 'D', 'VI----', 'AMP', 'N5-MP', 'JQ--MP', 'P', 'ED--FS']",la Generalitat por no proteger los hábitats alpinos en esta,- a raíz de el expediente abierto por las instituciones europeas contrala Generalitat por no proteger los hábitats alpinos en estazona . Este expediente se abrió tras la denuncia de los grupos,"['AFS', 'AMP']",FALSE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00198,"['los', 'procariotas', 'los', 'genes', 'no', 'contienen', 'intrones', 'En', 'los', 'eucariotas']","['AMP', 'N5-MP', 'AMP', 'N5-MP', 'D', 'VDR3P-', 'N5-MP', 'P', 'AMP', 'JQ--6P']",los procariotas los genes no contienen intrones En los eucariotas,"que son empalmadas durante el procesamiento de el transcripto primario . Enlos procariotas los genes no contienen intrones En los eucariotasexisten tres ARN polimerasas nucleares diferentes , una para los genes de","['AMP', 'AMP', 'AMP']",TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00039,"['la', 'molécula', 'no', 'contiene', 'el', 'grupo', 'fosfato', 'se', 'denomina']","['AFS', 'N5-FS', 'D', 'VDR3S-', 'AMS', 'N5-MS', 'N5-MS', 'R6EZZZZ', 'VDR3S-']",la molécula no contiene el grupo fosfato se denomina,de enlaces XXX - glucosídicos ( ver Fig. ll-ll ) . Cuandola molécula no contiene el grupo fosfato se denominanucleósido . Tanto el DNA como el RNA contienen dos bases purínicas,"['AFS', 'AMS']",TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00039,"['el', 'DNA', 'no', 'contiene', 'azufre', 'y']","['AMS', 'N4666', 'D', 'VDR3S-', 'N5-MS', 'C']",el DNA no contiene azufre y,azufre de las proteínas de la cápside . ( Obsérve se queel DNA no contiene azufre yque las proteínas víricas no contienen fósforo . ) A continuación se,['AMS'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00039,"['los', 'fantasmas', 'víricos', 'no', 'contenían', 'radiactividad']","['AMP', 'N5-6P', 'JQ--MP', 'D', 'VDA3P-', 'N5-FS']",los fantasmas víricos no contenían radiactividad,"que el DNA vírico marcado había penetrado en las células , ylos fantasmas víricos no contenían radiactividad. Las células infectadas con el fago marcado con XXX no contenían",['AMP'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00039,"['las', 'proteínas', 'víricas', 'no', 'contienen', 'fósforo']","['AFP', 'N5-FP', 'JQ--FP', 'D', 'VDR3P-', 'N5-MS']",las proteínas víricas no contienen fósforo,. ( Obsérve se que el DNA no contiene azufre y quelas proteínas víricas no contienen fósforo. ) A continuación se añadieron las dos preparaciones de fagos marcados,['AFP'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00306,"['El', 'código', 'no', 'contiene', 'ambigüedades']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'N5-FP']",El código no contiene ambigüedades,"Denominados codones , cada grupo de tres ribonucleótidos especifica un aminoácido .El código no contiene ambigüedades, en el sentido de que cada triplete especifica sólo un único",['AMS'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00926,"['La', 'variable', 'EHP', 'no', 'contiene', 'los', 'días', 'de', 'estancia', 'hospitalaria']","['AFS', 'N5-FS', 'N4666', 'D', 'VDR3S-', 'AMP', 'N5-MP', 'P', 'N5-FS', 'JQ--FS']",La variable EHP no contiene los días de estancia hospitalaria,desarrollado con datos de 137 hospitales de 12 países . d )La variable EHP no contiene los días de estancia hospitalariaprevios a el ingreso en la UCI y en caso de reingreso,"['AFS', 'AMP']",TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00183,"['las', 'células', 'no', 'musculares', 'contienen', 'filamentos', 'de', 'actina']","['AFP', 'N5-FP', 'D', 'JQ--6P', 'VDR3P-', 'N5-MP', 'P', 'N5-FS']",las células no musculares contienen filamentos de actina,fibroblastos extraídos por detergentes fue una de las primeras demostraciones de quelas células no musculares contienen filamentos de actina. La forma global de la cabeza de miosina es conocida (,['AFP'],TRUE,def
M93,Expression du lieu : Région/endroit,environment,text_id a00261,"['El', 'agua', 'condensada', 'no', 'contiene', 'sales', 'y', 'se', 'puede']","['AMS', 'N5-FS', 'VC--SF', 'D', 'VDR3S-', 'N5-FP', 'C', 'R6EZZZZ', 'VDR3S-']",El agua condensada no contiene sales y se puede,"en el tejado , puesto_que es enfriado por el aire exterior .El agua condensada no contiene sales y se puedeacumular en canales y depósitos laterales . El problema principal es el",['AMS'],TRUE,def
M93,Expression du lieu : Région/endroit,environment,text_id a00207,"['el', 'agua', 'no', 'contiene', 'fluoruro']","['AMS', 'N5-FS', 'D', 'VDR3S-', 'N5-MS']",el agua no contiene fluoruro,"calidad de el agua , mientras que en algunas comunidades en queel agua no contiene fluoruro, éste se agrega para 1ener concentraciones aproximados de el mg ",['AMS'],TRUE,def
M93,Expression du lieu : Région/endroit,environment,text_id a00207,"['la', 'muestra', 'no', 'contenga', 'Mg2+']","['AFS', 'N5-FS', 'D', 'VJR6S-', 'N4666']",la muestra no contenga Mg2+,"el punto final en el caso , poco probable , de quela muestra no contenga Mg2+. A medida que se agrega EDTA en la solución se combina",['AFS'],TRUE,def
M93,Expression du lieu : Région/endroit,environment,text_id a00116,"['el', 'desarrollo', 'si', 'no', 'se', 'incorporan', 'las', 'medidas', 'adecuadas', 'de', 'protección']","['AMS', 'N5-MS', 'C', 'D', 'R6EZZZZ', 'VDR3P-', 'AFP', 'N5-FP', 'JQ--FP', 'P', 'N5-FS']",el desarrollo si no se incorporan las medidas adecuadas de protección,"podrían verse amenazados por las presiones derivadas de los cambios económicos yel desarrollo si no se incorporan las medidas adecuadas de protecciónen el marco de el Programa_Medio_Ambiente para Europa ( PMAE ) ,","['AMS', 'AFP']",TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00571,"['los', 'tránscritos', 'no', 'contiene', 'secuencias', 'intrónicas']","['AMP', 'N5-MP', 'D', 'VDR3S-', 'N5-FP', 'JQ--FP']",los tránscritos no contiene secuencias intrónicas,"a un mecanismo de splicing alternativo en el pseudogén . Uno delos tránscritos no contiene secuencias intrónicas, ni tampoco el exón 2 , la mayor parte de el",['AMP'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00006,"['el', 'núcleo', 'porque', 'éste', 'no', 'contiene', 'ribosomas', 'maduros']","['AMS', 'N5-MS', 'C', 'RD---MS', 'D', 'VDR3S-', 'N5-MP', 'JQ--MP']",el núcleo porque éste no contiene ribosomas maduros,"y funcionales . Así pues , las proteínas no se sintetizan enel núcleo porque éste no contiene ribosomas maduros. Formación de las proteínas en los ribosomas : el proceso de",['AMS'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00222,"['Los', 'intrones', 'no', 'contienen', 'información', 'útil', 'para', 'la']","['AMP', 'N5-MP', 'D', 'VDR3P-', 'N5-FS', 'JQ--6S', 'P', 'AFS']",Los intrones no contienen información útil para la,son eliminados en el proceso de maduración de el RNA mensajero .Los intrones no contienen información útil para lasíntesis de la cadena polipeptídica . En las regiones que flanquean a,"['AMP', 'AFS']",TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00675,"['el', 'fragmento', 'de', 'DNA', 'no', 'contenía', 'la', 'secuencia', 'en', 'cuestión']","['AMS', 'N5-MS', 'P', 'N4666', 'D', 'VDA6S-', 'AFS', 'N5-FS', 'P', 'N5-FS']",el fragmento de DNA no contenía la secuencia en cuestión,"un cambio en la movilidad , cambio que no se detecta siel fragmento de DNA no contenía la secuencia en cuestión. El complejo DNA - proteína que se formaba no se debía","['AMS', 'AFS']",TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00368,"['los', 'genes', 'contienen', 'secuencias', 'no', 'informativas', 'en']","['AMP', 'N5-MP', 'VDR3P-', 'N5-FP', 'D', 'JQ--FP', 'P']",los genes contienen secuencias no informativas en,"de un intrón ) y ser letales . Además , parece quelos genes contienen secuencias no informativas enlas que no ocurren « mutaciones puntuales » que produzcan fenotipos detectables",['AMP'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00368,"['Las', 'regiones', ""5'y"", ""3'no"", 'codificantes', 'contienen', 'señales', 'importantes', 'para', 'la']","['AFP', 'N5-FP', 'X', 'EO--MS', 'JQ--6P', 'VDR3P-', 'N5-FP', 'JQ--6P', 'P', 'AFS']",Las regiones 5'y 3'no codificantes contienen señales importantes para la,"5'y 3' no codificantes y en los intrones hay también limitaciones .Las regiones 5'y 3'no codificantes contienen señales importantes para latranscripción , y los intrones pueden contener intensificadores de la transcripción .","['AFP', 'AFS']",TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00007,"['el', 'complejo', 'de', 'mononucleótidos', 'no', 'contenía', 'moléculas', 'marcadas', 'radiactivamente']","['AMS', 'N5-MS', 'P', 'N5-MP', 'D', 'VDA6S-', 'N5-FP', 'VC--PF', 'D']",el complejo de mononucleótidos no contenía moléculas marcadas radiactivamente,"para la formación de otra cadena polinucleótida . Como en este momentoel complejo de mononucleótidos no contenía moléculas marcadas radiactivamente, las nuevas cadenas no presentaron materiales radiactivos . De esta manera",['AMS'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00183,"['los', 'MTOCs', 'no', 'contienen', 'centriolos']","['AMP', 'N4666', 'D', 'VDR3P-', 'N5-MP']",los MTOCs no contienen centriolos,". En plantas superiores y hongos tales como el moho Dictyostelium ,los MTOCs no contienen centriolos. Los extremos dísta les de los microtúbulos están cerca_de la membrana",['AMP'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00183,"['Las', 'moléculas', 'no', 'polares', 'no', 'contienen', 'iones', 'ni', 'enlaces', 'dipolares']","['AFP', 'N5-FP', 'D', 'JQ--6P', 'D', 'VDR3P-', 'N5-MP', 'C', 'N5-MP', 'JQ--6P']",Las moléculas no polares no contienen iones ni enlaces dipolares,"; el resto de la molécula es altamente hidrofóbica . Interacciones hidrofóbicasLas moléculas no polares no contienen iones ni enlaces dipolaresy no se hidratan . Como son insolubles , o casi insolubles",['AFP'],TRUE,def
M93,Expression du lieu : Région/endroit,medicine,text_id m00183,"['el', 'filamento', 'grueso', 'no', 'contiene', 'cabezas', 'y', 'consiste', 'en']","['AMS', 'N5-MS', 'JQ--MS', 'D', 'VDR3S-', 'N5-FP', 'C', 'VDR3S-', 'P']",el filamento grueso no contiene cabezas y consiste en,"llamado filamento grueso ( Figura 22-3c ) . La zona central deel filamento grueso no contiene cabezas y consiste enuna serie antiparalela de colas de miosina solapadas , ligeramente más larga",['AMS'],TRUE,def
M94,Expression du lieu : Région/endroit,linguistics,text_id l00102,"['la', 'panacea', 'para', 'delimitar', 'las', 'unidades', 'fraseológicas', 'puesto_que', 'no']","['AFS', 'N5-FS', 'P', 'VI----', 'AFP', 'N5-FP', 'JQ--FP', 'C', 'D']",la panacea para delimitar las unidades fraseológicas puesto_que no,"siguientes : primera , este tipo de lingüística de corpus no esla panacea para delimitar las unidades fraseológicas puesto_que noes posible identificar siempre todas ellas automáticamente dado que hay varios casos","['AFS', 'AFP']",TRUE,def
